it, train, val, acc 
55924, 0.074336, 0.082293, 0.101562 
55955, 0.074413, 0.073843, 0.101562 
55986, 0.074652, 0.076227, 0.093750 
56017, 0.067796, 0.073632, 0.101562 
56048, 0.069516, 0.074407, 0.070312 
56079, 0.070106, 0.077366, 0.070312 
56110, 0.070938, 0.080971, 0.109375 
56141, 0.070461, 0.076092, 0.054688 
56172, 0.076291, 0.076753, 0.070312 
56203, 0.077415, 0.077620, 0.078125 
56234, 0.074491, 0.070572, 0.109375 
56265, 0.076807, 0.075287, 0.085938 
56296, 0.072885, 0.080161, 0.085938 
56327, 0.074354, 0.082637, 0.078125 
56358, 0.074979, 0.070416, 0.093750 
56389, 0.072415, 0.071031, 0.132812 
56420, 0.072854, 0.073226, 0.093750 
56451, 0.072734, 0.067733, 0.132812 
56482, 0.075346, 0.076593, 0.054688 
56513, 0.076880, 0.074633, 0.101562 
56544, 0.072626, 0.078140, 0.101562 
56575, 0.068391, 0.075670, 0.085938 
56606, 0.072398, 0.075200, 0.109375 
56637, 0.069387, 0.071051, 0.093750 
56668, 0.078857, 0.078389, 0.109375 
56699, 0.069839, 0.085395, 0.078125 
56730, 0.072098, 0.074356, 0.070312 
56761, 0.065884, 0.075542, 0.101562 
56792, 0.069510, 0.074513, 0.109375 
56823, 0.069926, 0.074597, 0.054688 
56854, 0.074141, 0.076976, 0.148438 
56885, 0.072165, 0.076757, 0.054688 
56916, 0.066288, 0.083057, 0.125000 
56947, 0.068682, 0.074795, 0.109375 
56978, 0.072928, 0.083190, 0.085938 
57009, 0.072463, 0.078608, 0.078125 
57040, 0.077892, 0.072574, 0.078125 
57071, 0.067438, 0.075871, 0.039062 
57102, 0.068098, 0.073292, 0.062500 
57133, 0.074713, 0.076655, 0.093750 
57164, 0.077390, 0.075625, 0.093750 
57195, 0.073993, 0.076086, 0.125000 
57226, 0.070418, 0.068157, 0.101562 
57257, 0.069349, 0.071351, 0.117188 
57288, 0.071965, 0.077978, 0.031250 
57319, 0.068758, 0.075783, 0.101562 
57350, 0.073555, 0.067391, 0.046875 
57381, 0.071636, 0.080991, 0.070312 
57412, 0.073826, 0.071503, 0.132812 
57443, 0.075755, 0.076298, 0.101562 
57474, 0.072634, 0.077165, 0.125000 
57505, 0.068871, 0.068151, 0.031250 
57536, 0.071061, 0.082293, 0.148438 
57567, 0.076125, 0.072272, 0.078125 
57598, 0.072664, 0.077410, 0.093750 
57629, 0.070744, 0.077046, 0.101562 
57660, 0.075761, 0.072658, 0.054688 
57691, 0.067644, 0.076709, 0.085938 
57722, 0.074684, 0.072762, 0.117188 
57753, 0.067113, 0.071658, 0.109375 
57784, 0.067720, 0.071636, 0.062500 
57815, 0.074223, 0.080969, 0.070312 
57846, 0.070737, 0.073722, 0.062500 
57877, 0.067200, 0.071528, 0.109375 
57908, 0.076927, 0.070444, 0.132812 
57939, 0.068914, 0.077491, 0.039062 
57970, 0.070559, 0.072579, 0.101562 
58001, 0.077065, 0.076198, 0.140625 
58032, 0.074432, 0.078317, 0.039062 
58063, 0.067641, 0.075147, 0.062500 
58094, 0.077260, 0.070155, 0.093750 
58125, 0.068137, 0.078293, 0.101562 
58156, 0.072694, 0.077901, 0.109375 
58187, 0.070215, 0.070957, 0.140625 
58218, 0.074039, 0.070294, 0.062500 
58249, 0.070481, 0.078378, 0.101562 
58280, 0.070442, 0.078752, 0.078125 
58311, 0.068207, 0.073241, 0.093750 
58342, 0.071087, 0.081417, 0.070312 
58373, 0.075310, 0.070840, 0.101562 
58404, 0.074527, 0.074644, 0.125000 
58435, 0.070671, 0.074303, 0.070312 
58466, 0.072315, 0.074901, 0.062500 
58497, 0.067537, 0.073813, 0.085938 
58528, 0.066096, 0.075627, 0.085938 
58559, 0.076000, 0.075394, 0.101562 
58590, 0.072718, 0.069636, 0.093750 
58621, 0.065942, 0.070826, 0.101562 
58652, 0.071496, 0.075098, 0.109375 
58683, 0.066259, 0.073178, 0.078125 
58714, 0.072282, 0.078857, 0.101562 
58745, 0.078464, 0.074467, 0.046875 
58776, 0.067602, 0.077891, 0.062500 
58807, 0.070315, 0.074840, 0.039062 
58838, 0.069969, 0.071292, 0.093750 
58869, 0.076304, 0.075888, 0.156250 
58900, 0.065718, 0.069164, 0.070312 
58931, 0.065253, 0.077004, 0.070312 
58962, 0.066553, 0.078570, 0.125000 
58993, 0.066658, 0.073422, 0.085938 
59024, 0.078317, 0.079541, 0.070312 
59055, 0.072820, 0.070314, 0.101562 
59086, 0.077820, 0.076593, 0.125000 
59117, 0.072350, 0.067199, 0.085938 
59148, 0.076975, 0.070527, 0.078125 
59179, 0.066585, 0.072202, 0.109375 
59210, 0.072839, 0.065108, 0.125000 
59241, 0.070600, 0.074889, 0.093750 
59272, 0.070568, 0.071333, 0.093750 
59303, 0.067932, 0.080845, 0.148438 
59334, 0.069341, 0.073129, 0.117188 
59365, 0.071801, 0.072280, 0.062500 
59396, 0.066274, 0.072684, 0.054688 
59427, 0.071156, 0.077610, 0.101562 
59458, 0.072219, 0.069494, 0.070312 
59489, 0.072635, 0.068550, 0.148438 
59520, 0.065095, 0.082115, 0.070312 
59551, 0.065811, 0.078240, 0.078125 
59582, 0.072097, 0.067872, 0.093750 
59613, 0.068640, 0.070381, 0.117188 
59644, 0.075628, 0.071295, 0.078125 
59675, 0.074316, 0.071930, 0.132812 
59706, 0.066459, 0.073267, 0.093750 
59737, 0.074497, 0.074786, 0.093750 
59768, 0.067117, 0.065443, 0.101562 
59799, 0.069442, 0.067514, 0.132812 
59830, 0.080430, 0.071533, 0.093750 
59861, 0.070293, 0.081641, 0.070312 
59892, 0.068435, 0.071769, 0.140625 
59923, 0.068635, 0.076910, 0.085938 
59954, 0.067546, 0.072566, 0.078125 
59985, 0.072040, 0.078766, 0.101562 
60016, 0.069573, 0.068757, 0.132812 
60047, 0.069220, 0.074194, 0.054688 
60078, 0.071296, 0.066858, 0.085938 
60109, 0.073939, 0.074289, 0.070312 
60140, 0.072035, 0.076554, 0.140625 
60171, 0.064871, 0.072751, 0.046875 
60202, 0.069538, 0.077091, 0.078125 
60233, 0.073132, 0.075803, 0.085938 
60264, 0.070987, 0.079172, 0.101562 
60295, 0.071207, 0.064789, 0.101562 
60326, 0.068063, 0.078481, 0.078125 
60357, 0.069370, 0.064132, 0.070312 
60388, 0.071739, 0.083876, 0.078125 
60419, 0.072727, 0.074620, 0.054688 
60450, 0.076346, 0.074078, 0.070312 
60481, 0.070290, 0.080261, 0.085938 
60512, 0.071518, 0.077455, 0.101562 
60543, 0.071874, 0.079069, 0.093750 
60574, 0.070931, 0.074983, 0.062500 
60605, 0.068529, 0.082943, 0.062500 
60636, 0.070594, 0.071176, 0.101562 
60667, 0.073325, 0.075346, 0.101562 
60698, 0.066766, 0.071765, 0.085938 
60729, 0.069045, 0.068547, 0.101562 
60760, 0.063352, 0.070027, 0.109375 
60791, 0.075386, 0.078960, 0.101562 
60822, 0.068489, 0.074820, 0.093750 
60853, 0.068721, 0.074667, 0.085938 
60884, 0.063046, 0.076409, 0.078125 
60915, 0.073737, 0.072339, 0.062500 
60946, 0.066152, 0.075792, 0.078125 
60977, 0.064156, 0.072947, 0.085938 
61008, 0.067169, 0.066260, 0.109375 
61039, 0.070071, 0.074419, 0.085938 
61070, 0.069898, 0.072982, 0.078125 
61101, 0.072918, 0.079217, 0.132812 
61132, 0.074103, 0.064668, 0.054688 
61163, 0.071120, 0.070090, 0.093750 
61194, 0.066505, 0.069613, 0.101562 
61225, 0.066375, 0.077611, 0.054688 
61256, 0.070866, 0.075606, 0.101562 
61287, 0.074245, 0.076229, 0.070312 
61318, 0.071660, 0.074662, 0.109375 
61349, 0.069302, 0.075852, 0.117188 
61380, 0.068514, 0.073959, 0.093750 
61411, 0.074124, 0.075467, 0.078125 
61442, 0.068115, 0.074631, 0.140625 
61473, 0.067354, 0.067126, 0.078125 
61504, 0.069809, 0.071493, 0.101562 
61535, 0.070105, 0.071530, 0.109375 
61566, 0.071269, 0.074237, 0.062500 
61597, 0.063671, 0.081540, 0.085938 
61628, 0.070609, 0.070175, 0.109375 
61659, 0.066278, 0.068885, 0.109375 
61690, 0.075703, 0.069922, 0.117188 
61721, 0.072696, 0.074405, 0.085938 
61752, 0.069120, 0.066327, 0.093750 
61783, 0.071920, 0.073511, 0.054688 
61814, 0.068228, 0.064844, 0.062500 
61845, 0.073432, 0.067737, 0.156250 
61876, 0.070966, 0.077874, 0.117188 
61907, 0.068564, 0.078802, 0.132812 
61938, 0.074913, 0.077875, 0.085938 
61969, 0.065018, 0.072673, 0.078125 
62000, 0.069037, 0.075459, 0.117188 
62031, 0.068975, 0.068355, 0.085938 
62062, 0.069699, 0.074550, 0.046875 
62093, 0.066776, 0.076506, 0.156250 
62124, 0.073692, 0.076955, 0.085938 
62155, 0.066423, 0.071997, 0.078125 
62186, 0.071339, 0.077162, 0.085938 
62217, 0.071175, 0.073843, 0.070312 
62248, 0.068175, 0.073371, 0.093750 
62279, 0.066111, 0.076183, 0.085938 
62310, 0.070469, 0.075013, 0.062500 
62341, 0.071003, 0.082999, 0.070312 
62372, 0.068131, 0.079720, 0.093750 
62403, 0.063411, 0.073431, 0.062500 
62434, 0.066197, 0.071823, 0.070312 
62465, 0.065938, 0.076582, 0.085938 
62496, 0.067960, 0.068744, 0.085938 
62527, 0.065344, 0.077113, 0.101562 
62558, 0.070398, 0.072445, 0.101562 
62589, 0.066371, 0.069649, 0.078125 
62620, 0.068472, 0.075059, 0.062500 
62651, 0.069541, 0.069063, 0.085938 
62682, 0.068746, 0.075111, 0.117188 
62713, 0.071677, 0.067904, 0.101562 
62744, 0.069260, 0.078786, 0.093750 
62775, 0.071714, 0.078038, 0.046875 
62806, 0.074746, 0.070514, 0.085938 
62837, 0.072125, 0.068807, 0.125000 
62868, 0.066991, 0.072981, 0.078125 
62899, 0.069251, 0.069810, 0.054688 
62930, 0.063727, 0.074726, 0.078125 
62961, 0.072609, 0.074866, 0.078125 
62992, 0.074520, 0.073851, 0.125000 
63023, 0.073066, 0.064429, 0.070312 
63054, 0.064629, 0.065398, 0.164062 
63085, 0.072412, 0.081086, 0.070312 
63116, 0.072536, 0.073600, 0.093750 
63147, 0.074258, 0.070076, 0.085938 
63178, 0.066471, 0.071895, 0.023438 
63209, 0.071674, 0.072178, 0.101562 
63240, 0.068877, 0.076583, 0.054688 
63271, 0.065693, 0.072004, 0.101562 
63302, 0.066603, 0.071216, 0.093750 
63333, 0.071078, 0.073418, 0.046875 
63364, 0.069478, 0.068401, 0.101562 
63395, 0.069835, 0.075730, 0.093750 
63426, 0.066756, 0.077291, 0.125000 
63457, 0.071287, 0.071562, 0.062500 
63488, 0.073405, 0.081130, 0.078125 
63519, 0.066195, 0.065271, 0.070312 
63550, 0.067023, 0.070998, 0.093750 
63581, 0.071174, 0.071947, 0.101562 
63612, 0.068582, 0.069068, 0.085938 
63643, 0.065190, 0.075701, 0.078125 
63674, 0.070292, 0.077508, 0.085938 
63705, 0.069265, 0.074279, 0.054688 
63736, 0.066207, 0.070295, 0.054688 
63767, 0.073367, 0.070520, 0.085938 
63798, 0.071205, 0.071157, 0.101562 
63829, 0.069132, 0.068671, 0.117188 
63860, 0.067920, 0.072533, 0.078125 
63891, 0.064314, 0.073157, 0.109375 
63922, 0.071023, 0.073826, 0.132812 
63953, 0.066515, 0.067658, 0.070312 
63984, 0.067876, 0.073909, 0.078125 
64015, 0.067897, 0.073083, 0.101562 
64046, 0.072012, 0.075323, 0.078125 
64077, 0.068226, 0.074338, 0.054688 
64108, 0.065489, 0.075390, 0.101562 
64139, 0.064837, 0.073249, 0.140625 
64170, 0.067435, 0.067882, 0.078125 
64201, 0.066681, 0.080747, 0.070312 
64232, 0.070608, 0.067013, 0.078125 
64263, 0.073290, 0.075059, 0.078125 
64294, 0.070263, 0.067102, 0.070312 
64325, 0.066205, 0.071243, 0.093750 
64356, 0.074851, 0.075930, 0.085938 
64387, 0.073346, 0.067880, 0.132812 
64418, 0.069347, 0.072024, 0.085938 
64449, 0.075700, 0.068592, 0.070312 
64480, 0.071082, 0.073362, 0.093750 
64511, 0.069046, 0.075352, 0.125000 
64542, 0.067848, 0.083737, 0.132812 
64573, 0.065669, 0.069350, 0.085938 
64604, 0.063638, 0.071613, 0.046875 
64635, 0.071683, 0.076746, 0.093750 
64666, 0.067124, 0.072582, 0.085938 
64697, 0.070169, 0.073426, 0.101562 
64728, 0.070680, 0.073650, 0.117188 
64759, 0.073247, 0.069581, 0.101562 
64790, 0.068376, 0.070196, 0.085938 
64821, 0.066325, 0.068872, 0.093750 
64852, 0.067201, 0.068935, 0.093750 
64883, 0.074071, 0.069153, 0.070312 
64914, 0.069443, 0.074553, 0.117188 
64945, 0.071443, 0.070704, 0.132812 
64976, 0.068063, 0.067503, 0.109375 
65007, 0.064962, 0.080518, 0.070312 
65038, 0.071827, 0.070637, 0.101562 
65069, 0.073478, 0.068876, 0.093750 
65100, 0.066006, 0.070429, 0.093750 
65131, 0.065767, 0.074354, 0.109375 
65162, 0.062677, 0.069178, 0.078125 
65193, 0.065640, 0.064888, 0.187500 
65224, 0.068781, 0.078565, 0.070312 
65255, 0.069737, 0.070457, 0.085938 
65286, 0.073592, 0.075925, 0.132812 
65317, 0.068637, 0.068838, 0.140625 
65348, 0.072229, 0.070893, 0.078125 
65379, 0.068691, 0.073842, 0.078125 
65410, 0.067355, 0.078920, 0.070312 
65441, 0.068190, 0.082344, 0.078125 
65472, 0.069205, 0.069302, 0.109375 
65503, 0.067551, 0.075236, 0.031250 
65534, 0.063651, 0.072201, 0.085938 
65565, 0.066686, 0.071039, 0.117188 
65596, 0.067326, 0.070135, 0.125000 
65627, 0.066590, 0.065350, 0.125000 
65658, 0.064975, 0.066922, 0.078125 
65689, 0.065523, 0.069810, 0.117188 
65720, 0.067574, 0.068655, 0.054688 
65751, 0.071825, 0.073117, 0.101562 
65782, 0.069199, 0.072213, 0.148438 
65813, 0.074838, 0.068000, 0.085938 
65844, 0.067290, 0.069543, 0.078125 
65875, 0.068299, 0.071209, 0.117188 
65906, 0.065215, 0.079084, 0.070312 
65937, 0.066546, 0.069886, 0.078125 
65968, 0.066227, 0.074327, 0.117188 
65999, 0.068302, 0.070491, 0.078125 
66030, 0.071052, 0.076519, 0.109375 
66061, 0.069405, 0.074215, 0.093750 
66092, 0.066774, 0.072060, 0.117188 
66123, 0.066697, 0.071953, 0.085938 
66154, 0.069083, 0.072701, 0.101562 
66185, 0.069672, 0.067842, 0.054688 
66216, 0.069731, 0.077855, 0.132812 
66247, 0.071265, 0.074951, 0.085938 
66278, 0.068838, 0.075910, 0.101562 
66309, 0.066227, 0.068618, 0.140625 
66340, 0.065834, 0.073122, 0.093750 
66371, 0.070345, 0.075071, 0.062500 
66402, 0.064793, 0.073572, 0.078125 
66433, 0.068997, 0.067529, 0.101562 
66464, 0.070872, 0.070514, 0.109375 
66495, 0.070149, 0.076015, 0.085938 
66526, 0.068794, 0.073164, 0.070312 
66557, 0.070610, 0.063706, 0.101562 
66588, 0.071212, 0.075222, 0.070312 
66619, 0.072784, 0.067971, 0.054688 
66650, 0.067390, 0.072313, 0.078125 
66681, 0.066444, 0.074029, 0.093750 
66712, 0.066881, 0.073067, 0.031250 
66743, 0.065274, 0.069571, 0.078125 
66774, 0.067067, 0.067919, 0.085938 
66805, 0.070040, 0.066365, 0.070312 
66836, 0.072478, 0.070432, 0.101562 
66867, 0.064336, 0.068064, 0.062500 
66898, 0.073721, 0.073787, 0.125000 
66929, 0.076063, 0.073563, 0.093750 
66960, 0.067282, 0.080472, 0.101562 
66991, 0.066999, 0.070222, 0.101562 
67022, 0.070027, 0.069315, 0.093750 
67053, 0.068926, 0.074323, 0.062500 
67084, 0.071894, 0.075950, 0.039062 
67115, 0.064629, 0.074740, 0.054688 
67146, 0.066012, 0.069017, 0.062500 
67177, 0.068272, 0.071430, 0.039062 
67208, 0.069233, 0.073450, 0.070312 
67239, 0.065164, 0.068408, 0.101562 
67270, 0.068458, 0.071647, 0.078125 
67301, 0.067696, 0.074077, 0.070312 
67332, 0.069529, 0.071432, 0.085938 
67363, 0.067678, 0.073543, 0.101562 
67394, 0.068230, 0.074368, 0.085938 
67425, 0.071280, 0.062866, 0.078125 
67456, 0.069624, 0.067068, 0.109375 
67487, 0.064427, 0.071337, 0.054688 
67518, 0.074489, 0.069961, 0.101562 
67549, 0.067343, 0.062662, 0.070312 
67580, 0.067562, 0.074093, 0.078125 
67611, 0.066535, 0.068946, 0.132812 
67642, 0.070856, 0.072781, 0.093750 
67673, 0.065901, 0.064528, 0.125000 
67704, 0.069105, 0.075723, 0.117188 
67735, 0.068928, 0.070766, 0.101562 
67766, 0.070241, 0.068743, 0.039062 
67797, 0.066894, 0.081173, 0.085938 
67828, 0.067024, 0.063212, 0.078125 
67859, 0.068350, 0.067462, 0.093750 
67890, 0.066813, 0.066470, 0.125000 
67921, 0.063934, 0.070257, 0.085938 
67952, 0.064870, 0.072917, 0.085938 
67983, 0.071973, 0.067367, 0.093750 
68014, 0.068436, 0.074850, 0.062500 
68045, 0.074504, 0.068300, 0.132812 
68076, 0.064189, 0.071653, 0.085938 
68107, 0.064412, 0.068478, 0.125000 
68138, 0.069881, 0.067694, 0.132812 
68169, 0.065255, 0.067501, 0.140625 
68200, 0.064337, 0.069278, 0.093750 
68231, 0.064158, 0.071967, 0.093750 
68262, 0.063958, 0.069015, 0.070312 
68293, 0.066198, 0.067411, 0.101562 
68324, 0.064084, 0.068574, 0.125000 
68355, 0.065904, 0.068238, 0.117188 
68386, 0.067568, 0.067946, 0.093750 
68417, 0.070491, 0.069573, 0.093750 
68448, 0.072960, 0.065091, 0.046875 
68479, 0.063906, 0.065567, 0.101562 
68510, 0.068869, 0.079746, 0.109375 
68541, 0.065567, 0.068781, 0.085938 
68572, 0.058782, 0.064803, 0.117188 
68603, 0.060187, 0.070741, 0.085938 
68634, 0.069084, 0.069609, 0.062500 
68665, 0.067395, 0.068771, 0.093750 
68696, 0.075437, 0.064479, 0.070312 
68727, 0.065910, 0.071734, 0.109375 
68758, 0.071569, 0.069908, 0.062500 
68789, 0.066292, 0.073063, 0.078125 
68820, 0.069780, 0.069105, 0.093750 
68851, 0.065211, 0.068199, 0.140625 
68882, 0.064188, 0.073646, 0.093750 
68913, 0.069468, 0.077828, 0.046875 
68944, 0.064839, 0.074300, 0.070312 
68975, 0.067000, 0.065248, 0.085938 
69006, 0.065525, 0.064983, 0.070312 
69037, 0.065630, 0.066407, 0.171875 
69068, 0.063680, 0.073763, 0.078125 
69099, 0.066848, 0.066199, 0.101562 
69130, 0.067413, 0.065472, 0.132812 
69161, 0.067614, 0.069687, 0.140625 
69192, 0.062777, 0.078816, 0.085938 
69223, 0.067288, 0.068437, 0.101562 
69254, 0.066692, 0.069427, 0.078125 
69285, 0.065754, 0.070778, 0.093750 
69316, 0.063649, 0.071186, 0.078125 
69347, 0.062261, 0.072491, 0.109375 
69378, 0.067124, 0.077264, 0.093750 
69409, 0.071165, 0.069969, 0.085938 
69440, 0.067044, 0.071796, 0.078125 
69471, 0.068362, 0.070579, 0.101562 
69502, 0.060184, 0.070406, 0.085938 
69533, 0.065351, 0.075000, 0.109375 
69564, 0.063641, 0.068132, 0.101562 
69595, 0.068144, 0.067295, 0.085938 
69626, 0.069735, 0.072546, 0.093750 
69657, 0.067909, 0.076035, 0.109375 
69688, 0.072288, 0.073361, 0.039062 
69719, 0.061827, 0.078242, 0.070312 
69750, 0.063658, 0.074647, 0.117188 
69781, 0.070843, 0.069307, 0.093750 
69812, 0.068153, 0.070674, 0.085938 
69843, 0.061464, 0.072530, 0.054688 
69874, 0.069063, 0.069982, 0.109375 
69905, 0.070842, 0.071290, 0.101562 
69936, 0.067164, 0.075475, 0.062500 
69967, 0.067661, 0.071363, 0.078125 
69998, 0.070122, 0.073242, 0.101562 
70029, 0.070634, 0.068424, 0.054688 
70060, 0.065038, 0.064184, 0.093750 
70091, 0.064268, 0.067431, 0.070312 
70122, 0.064990, 0.074682, 0.085938 
70153, 0.070079, 0.068057, 0.078125 
70184, 0.065530, 0.073610, 0.117188 
70215, 0.068752, 0.068958, 0.101562 
70246, 0.066079, 0.068826, 0.101562 
70277, 0.067044, 0.070421, 0.054688 
70308, 0.068034, 0.065806, 0.070312 
70339, 0.065496, 0.066663, 0.078125 
70370, 0.070907, 0.074606, 0.062500 
70401, 0.066154, 0.074510, 0.101562 
70432, 0.068341, 0.071847, 0.046875 
70463, 0.061664, 0.071622, 0.054688 
70494, 0.067438, 0.072703, 0.093750 
70525, 0.064087, 0.074001, 0.101562 
70556, 0.068937, 0.072744, 0.039062 
70587, 0.065900, 0.076185, 0.085938 
70618, 0.065116, 0.076227, 0.085938 
70649, 0.062644, 0.072218, 0.085938 
70680, 0.066505, 0.071756, 0.093750 
70711, 0.072062, 0.067959, 0.093750 
70742, 0.064136, 0.066566, 0.093750 
70773, 0.064662, 0.064763, 0.125000 
70804, 0.065522, 0.071134, 0.093750 
70835, 0.070124, 0.075290, 0.070312 
70866, 0.067116, 0.074650, 0.101562 
70897, 0.065928, 0.070130, 0.101562 
70928, 0.064653, 0.065275, 0.109375 
70959, 0.068938, 0.068557, 0.062500 
70990, 0.069334, 0.075159, 0.093750 
71021, 0.066543, 0.065625, 0.078125 
71052, 0.064951, 0.074024, 0.125000 
71083, 0.067524, 0.072128, 0.070312 
71114, 0.063480, 0.071614, 0.125000 
71145, 0.064568, 0.077420, 0.117188 
71176, 0.063433, 0.076258, 0.062500 
71207, 0.069375, 0.065926, 0.078125 
71238, 0.070866, 0.071250, 0.085938 
71269, 0.071781, 0.068417, 0.085938 
71300, 0.064914, 0.078797, 0.078125 
71331, 0.068197, 0.068661, 0.093750 
71362, 0.066768, 0.068664, 0.156250 
71393, 0.065585, 0.066961, 0.046875 
71424, 0.067204, 0.072169, 0.109375 
71455, 0.064322, 0.072079, 0.101562 
71486, 0.069304, 0.069523, 0.117188 
71517, 0.067591, 0.073482, 0.062500 
71548, 0.070158, 0.071155, 0.070312 
71579, 0.062465, 0.067183, 0.117188 
71610, 0.066917, 0.067490, 0.132812 
71641, 0.067725, 0.070939, 0.109375 
71672, 0.068460, 0.075238, 0.062500 
71703, 0.064656, 0.074510, 0.101562 
71734, 0.066731, 0.068194, 0.101562 
71765, 0.067840, 0.073979, 0.132812 
71796, 0.062026, 0.071674, 0.125000 
71827, 0.063977, 0.072851, 0.109375 
71858, 0.066959, 0.078539, 0.070312 
71889, 0.068933, 0.072059, 0.070312 
71920, 0.066771, 0.066952, 0.101562 
71951, 0.065481, 0.063549, 0.078125 
71982, 0.068743, 0.072031, 0.093750 
72013, 0.063825, 0.066486, 0.070312 
72044, 0.064130, 0.076630, 0.101562 
72075, 0.069826, 0.066861, 0.093750 
72106, 0.061829, 0.075725, 0.109375 
72137, 0.067858, 0.074273, 0.117188 
72168, 0.071564, 0.069537, 0.093750 
72199, 0.067585, 0.064019, 0.101562 
72230, 0.067585, 0.066263, 0.062500 
72261, 0.071684, 0.066981, 0.109375 
72292, 0.070035, 0.068522, 0.078125 
72323, 0.065200, 0.075467, 0.085938 
72354, 0.066955, 0.080366, 0.093750 
72385, 0.067697, 0.072855, 0.109375 
72416, 0.069128, 0.075668, 0.078125 
72447, 0.066373, 0.079249, 0.109375 
72478, 0.071236, 0.071648, 0.054688 
72509, 0.064370, 0.064971, 0.046875 
72540, 0.062770, 0.075427, 0.125000 
72571, 0.060015, 0.071093, 0.125000 
72602, 0.066422, 0.068388, 0.109375 
72633, 0.067272, 0.070877, 0.117188 
72664, 0.068322, 0.070374, 0.093750 
72695, 0.074907, 0.067357, 0.101562 
72726, 0.066493, 0.072239, 0.085938 
72757, 0.069924, 0.071162, 0.125000 
72788, 0.070071, 0.070474, 0.078125 
72819, 0.068691, 0.068020, 0.132812 
72850, 0.064999, 0.070948, 0.062500 
72881, 0.064078, 0.066432, 0.109375 
72912, 0.069944, 0.070274, 0.078125 
72943, 0.068606, 0.070376, 0.085938 
72974, 0.066809, 0.068143, 0.093750 
73005, 0.066403, 0.071837, 0.054688 
73036, 0.066796, 0.071918, 0.109375 
73067, 0.069461, 0.071642, 0.093750 
73098, 0.069492, 0.067559, 0.125000 
73129, 0.066388, 0.076056, 0.117188 
73160, 0.062502, 0.072294, 0.085938 
73191, 0.065307, 0.073142, 0.125000 
73222, 0.069759, 0.075924, 0.070312 
73253, 0.065115, 0.072199, 0.046875 
73284, 0.067214, 0.066592, 0.070312 
73315, 0.067393, 0.069193, 0.093750 
73346, 0.067281, 0.071698, 0.101562 
73377, 0.071592, 0.076366, 0.078125 
73408, 0.072673, 0.067552, 0.085938 
73439, 0.065160, 0.071803, 0.078125 
73470, 0.067217, 0.075883, 0.101562 
73501, 0.067648, 0.068655, 0.085938 
73532, 0.064471, 0.071034, 0.070312 
73563, 0.068205, 0.065790, 0.085938 
73594, 0.071021, 0.062354, 0.078125 
73625, 0.069382, 0.072347, 0.093750 
73656, 0.069752, 0.069292, 0.132812 
73687, 0.067889, 0.067596, 0.085938 
73718, 0.062708, 0.071359, 0.062500 
73749, 0.065060, 0.071661, 0.093750 
73780, 0.062967, 0.071379, 0.140625 
73811, 0.069369, 0.070609, 0.085938 
73842, 0.064155, 0.071730, 0.148438 
73873, 0.069146, 0.066595, 0.140625 
73904, 0.063941, 0.062885, 0.109375 
73935, 0.067942, 0.065146, 0.078125 
